time,date,hour,precip [mm/day],02GE007 [m3/s],02GE007 (observed) [m3/s]
1464,2014-01-04,00:00:00.00,0.706787,2.76448,0.302
1465,2014-01-05,00:00:00.00,0.012709,2.47821,0.242
1466,2014-01-06,00:00:00.00,5.55964,2.28386,0.198
1467,2014-01-07,00:00:00.00,13.2205,2.12045,0.166
1468,2014-01-08,00:00:00.00,0.177889,1.93758,0.144
1469,2014-01-09,00:00:00.00,0.0158667,1.78055,0.131
1470,2014-01-10,00:00:00.00,0.0513133,1.64445,0.131
1471,2014-01-11,00:00:00.00,3.39113,1.55188,0.145
1472,2014-01-12,00:00:00.00,18.7753,3.88483,7.77
1473,2014-01-13,00:00:00.00,0.327486,4.81929,25.6
1474,2014-01-14,00:00:00.00,0.026494,3.19145,17.6
1475,2014-01-15,00:00:00.00,0.1775,2.82915,16.9
1476,2014-01-16,00:00:00.00,0.027213,2.53322,11.5
1477,2014-01-17,00:00:00.00,2.42252,2.28752,5.8
1478,2014-01-18,00:00:00.00,3.10875,2.08329,3.46
1479,2014-01-19,00:00:00.00,6.12305,1.9093,2.32
1480,2014-01-20,00:00:00.00,0.0323048,1.75689,1.62
1481,2014-01-21,00:00:00.00,1.31905,1.6245,1.14
1482,2014-01-22,00:00:00.00,0.529858,1.50856,0.911
1483,2014-01-23,00:00:00.00,1.0468,1.4063,0.76
1484,2014-01-24,00:00:00.00,2.97082,1.31552,0.666
1485,2014-01-25,00:00:00.00,0.109037,1.23446,0.617
1486,2014-01-26,00:00:00.00,8.00076,1.16168,0.584
1487,2014-01-27,00:00:00.00,6.22717,1.09604,0.561
1488,2014-01-28,00:00:00.00,5.36719,1.03658,0.54
1489,2014-01-29,00:00:00.00,0.0301834,0.982481,0.519
1490,2014-01-30,00:00:00.00,0.000115268,0.933091,0.498
1491,2014-01-31,00:00:00.00,7.29204e-308,0.887842,0.48
1492,2014-02-01,00:00:00.00,0.0959303,0.846254,0.464
1493,2014-02-02,00:00:00.00,9.49396,0.847363,0.448
1494,2014-02-03,00:00:00.00,4.87812,0.848609,0.432
1495,2014-02-04,00:00:00.00,0.113199,0.810519,0.417
1496,2014-02-05,00:00:00.00,0.0491622,0.775282,0.402
1497,2014-02-06,00:00:00.00,25.6542,0.742601,0.39
1498,2014-02-07,00:00:00.00,0.683335,0.712219,0.378
1499,2014-02-08,00:00:00.00,0.00390201,0.683913,0.366
1500,2014-02-09,00:00:00.00,0.241796,0.657484,0.354
1501,2014-02-10,00:00:00.00,4.01249,0.632761,0.342
1502,2014-02-11,00:00:00.00,0.130422,0.60959,0.33
1503,2014-02-12,00:00:00.00,0.0813715,0.587836,0.318
1504,2014-02-13,00:00:00.00,0.00127455,0.567379,0.308
1505,2014-02-14,00:00:00.00,0.00493407,0.54811,0.301
1506,2014-02-15,00:00:00.00,1.15754,0.529934,0.295
1507,2014-02-16,00:00:00.00,0.579961,0.512764,0.289
1508,2014-02-17,00:00:00.00,1.70582,0.496523,0.285
1509,2014-02-18,00:00:00.00,0.0497987,0.481141,0.283
1510,2014-02-19,00:00:00.00,15.1249,0.466555,0.282
1511,2014-02-20,00:00:00.00,0.0152407,0.452706,0.302
1512,2014-02-21,00:00:00.00,14.4447,0.718427,0.882
1513,2014-02-22,00:00:00.00,6.8378,1.15202,7.77
1514,2014-02-23,00:00:00.00,0.000573167,1.03617,16.3
1515,2014-02-24,00:00:00.00,0.0006747,0.744201,22.3
1516,2014-02-25,00:00:00.00,0.00210491,0.715183,23.1
1517,2014-02-26,00:00:00.00,0.00759416,0.688024,17.2
1518,2014-02-27,00:00:00.00,0.169946,0.66256,12.5
1519,2014-02-28,00:00:00.00,0.035555,0.638645,9.01
1520,2014-03-01,00:00:00.00,0.00416531,0.616149,6.45
1521,2014-03-02,00:00:00.00,0.494095,0.594956,4.59
1522,2014-03-03,00:00:00.00,9.93347,0.574962,3.22
1523,2014-03-04,00:00:00.00,0.00181937,0.556074,2.22
1524,2014-03-05,00:00:00.00,0.00556474,0.538206,1.54
1525,2014-03-06,00:00:00.00,4.79889e-308,0.521284,1.12
1526,2014-03-07,00:00:00.00,0.000944389,0.505237,0.828
1527,2014-03-08,00:00:00.00,0,0.490003,0.677
1528,2014-03-09,00:00:00.00,0.477255,0.475526,0.661
1529,2014-03-10,00:00:00.00,0.000472996,0.461752,0.699
1530,2014-03-11,00:00:00.00,0.0256588,0.448636,3.25
1531,2014-03-12,00:00:00.00,0.00795108,3.8994,17.6
1532,2014-03-13,00:00:00.00,23.5028,5.69703,27.9
1533,2014-03-14,00:00:00.00,0.00178144,3.64268,19.1
1534,2014-03-15,00:00:00.00,0.0180509,3.06192,14.5
1535,2014-03-16,00:00:00.00,0.0637777,2.72432,21.6
1536,2014-03-17,00:00:00.00,0.00368737,2.44692,25.4
1537,2014-03-18,00:00:00.00,0.00909477,2.21543,17.1
1538,2014-03-19,00:00:00.00,0.0102539,2.01968,10.3
1539,2014-03-20,00:00:00.00,2.85262,1.92558,11
1540,2014-03-21,00:00:00.00,0.43622,3.30642,19.2
1541,2014-03-22,00:00:00.00,0.0237226,3.86622,13
1542,2014-03-23,00:00:00.00,1.52907,2.87453,9.66
1543,2014-03-24,00:00:00.00,0.134237,2.57092,6.53
1544,2014-03-25,00:00:00.00,0.0361559,2.31931,3.29
1545,2014-03-26,00:00:00.00,0.25978,2.10782,2.49
1546,2014-03-27,00:00:00.00,0.171371,1.92787,1.74
1547,2014-03-28,00:00:00.00,1.55088,1.77312,1.64
1548,2014-03-29,00:00:00.00,1.85901,1.63881,2.75
1549,2014-03-30,00:00:00.00,0.0313401,1.63678,5.14
1550,2014-03-31,00:00:00.00,0.00823577,1.83699,2.95
1551,2014-04-01,00:00:00.00,0.0150145,3.63302,3.68
1552,2014-04-02,00:00:00.00,0.0230919,18.7271,5.05
1553,2014-04-03,00:00:00.00,1.39593e-308,38.5523,5.47
1554,2014-04-04,00:00:00.00,2.75245,37.919,3.24
1555,2014-04-05,00:00:00.00,6.08759,31.7182,3.19
1556,2014-04-06,00:00:00.00,0.096727,25.3063,5.62
1557,2014-04-07,00:00:00.00,2.182e-308,15.0792,2.94
1558,2014-04-08,00:00:00.00,6.45747,11.4264,2.58
1559,2014-04-09,00:00:00.00,8.34612,10.7056,13
1560,2014-04-10,00:00:00.00,0.00221761,9.33547,6.44
1561,2014-04-11,00:00:00.00,0.0497888,7.19658,3.03
1562,2014-04-12,00:00:00.00,1.42203,5.79421,2.31
1563,2014-04-13,00:00:00.00,0.00557556,4.81097,1.88
1564,2014-04-14,00:00:00.00,0.195084,4.08755,1.64
1565,2014-04-15,00:00:00.00,0.74484,3.53551,1.36
1566,2014-04-16,00:00:00.00,8.1117,3.23764,1.35
1567,2014-04-17,00:00:00.00,0.211027,3.0002,1.4
1568,2014-04-18,00:00:00.00,0,2.67154,1.22
1569,2014-04-19,00:00:00.00,0.00932045,2.58581,1.01
1570,2014-04-20,00:00:00.00,5.589e-308,2.51531,0.839
1571,2014-04-21,00:00:00.00,0.000460442,2.27177,0.692
1572,2014-04-22,00:00:00.00,0.000543378,2.06664,0.643
1573,2014-04-23,00:00:00.00,1.63296,1.8918,0.635
1574,2014-04-24,00:00:00.00,0.311291,1.74123,0.578
1575,2014-04-25,00:00:00.00,0,1.61037,0.463
1576,2014-04-26,00:00:00.00,3.81825,1.55985,0.461
1577,2014-04-27,00:00:00.00,0.000687155,1.51568,0.523
1578,2014-04-28,00:00:00.00,0.000239111,1.41267,0.429
1579,2014-04-29,00:00:00.00,0.0466462,1.32125,0.38
1580,2014-04-30,00:00:00.00,17.8348,3.26569,1.25
1581,2014-05-01,00:00:00.00,15.1553,5.92418,13.5
1582,2014-05-02,00:00:00.00,0.0391248,5.59334,6.01
1583,2014-05-03,00:00:00.00,0.188091,4.25929,2.33
1584,2014-05-04,00:00:00.00,2.08469,3.67075,1.75
1585,2014-05-05,00:00:00.00,1.6194,3.21143,1.46
1586,2014-05-06,00:00:00.00,0.00518385,2.84417,1.21
1587,2014-05-07,00:00:00.00,0.000282388,2.54462,1
1588,2014-05-08,00:00:00.00,16.5842,4.33474,1.1
1589,2014-05-09,00:00:00.00,3.54626,5.17905,22.4
1590,2014-05-10,00:00:00.00,0.141157,3.823,7.08
1591,2014-05-11,00:00:00.00,2.52214,3.33175,2.64
1592,2014-05-12,00:00:00.00,0.0102768,2.94141,1.73
1593,2014-05-13,00:00:00.00,6.08781,2.8082,1.35
1594,2014-05-14,00:00:00.00,3.46306,2.69943,2.35
1595,2014-05-15,00:00:00.00,5.40529,2.55524,4.64
1596,2014-05-16,00:00:00.00,31.7841,8.24824,41.7
1597,2014-05-17,00:00:00.00,0.0260877,10.8319,28.2
1598,2014-05-18,00:00:00.00,2.3404,6.94635,8.14
1599,2014-05-19,00:00:00.00,0.289862,5.62374,4.27
1600,2014-05-20,00:00:00.00,0.0151953,4.68849,2.27
1601,2014-05-21,00:00:00.00,3.84157,4.03805,1.73
1602,2014-05-22,00:00:00.00,4.72699,3.62219,1.74
1603,2014-05-23,00:00:00.00,0.472355,3.25426,1.7
1604,2014-05-24,00:00:00.00,0.00132619,2.87776,1.23
1605,2014-05-25,00:00:00.00,0.000264913,2.57137,0.989
1606,2014-05-26,00:00:00.00,6.92352e-308,2.31779,0.812
1607,2014-05-27,00:00:00.00,8.18234e-308,2.10486,0.701
1608,2014-05-28,00:00:00.00,0.316355,1.92387,0.636
1609,2014-05-29,00:00:00.00,2.50295,1.76838,0.627
1610,2014-05-30,00:00:00.00,0.0665629,1.63355,0.537
1611,2014-05-31,00:00:00.00,0.000123446,1.51565,0.479
1612,2014-06-01,00:00:00.00,0.00015449,1.41179,0.432
1613,2014-06-02,00:00:00.00,6.80663e-308,1.31969,0.378
1614,2014-06-03,00:00:00.00,1.31886,1.23754,0.377
1615,2014-06-04,00:00:00.00,4.70149,1.17741,0.468
1616,2014-06-05,00:00:00.00,1.65702,1.12334,0.373
1617,2014-06-06,00:00:00.00,0.0650723,1.06099,0.34
1618,2014-06-07,00:00:00.00,9.09645e-308,1.0044,0.287
1619,2014-06-08,00:00:00.00,0,0.952823,0.242
1620,2014-06-09,00:00:00.00,2.1756,0.905661,0.237
1621,2014-06-10,00:00:00.00,8.97788e-308,0.862392,0.241
1622,2014-06-11,00:00:00.00,0.00451854,0.82257,0.219
1623,2014-06-12,00:00:00.00,1.84051,0.785819,0.21
1624,2014-06-13,00:00:00.00,2.96573,0.751812,0.298
1625,2014-06-14,00:00:00.00,0.108828,0.720265,0.321
1626,2014-06-15,00:00:00.00,2.3133e-308,0.69093,0.237
1627,2014-06-16,00:00:00.00,0,0.663588,0.193
1628,2014-06-17,00:00:00.00,0.00422237,0.638053,0.172
1629,2014-06-18,00:00:00.00,0.20331,0.614163,0.171
1630,2014-06-19,00:00:00.00,9.01462,0.880498,0.361
1631,2014-06-20,00:00:00.00,10.9823,1.61808,1.75
1632,2014-06-21,00:00:00.00,0.154378,1.61109,0.78
1633,2014-06-22,00:00:00.00,0.0555291,1.11349,0.421
1634,2014-06-23,00:00:00.00,0.000469798,1.0544,0.313
1635,2014-06-24,00:00:00.00,0.0264179,1.00051,0.249
1636,2014-06-25,00:00:00.00,12.9059,1.87888,0.325
1637,2014-06-26,00:00:00.00,2.14729,2.16453,1.71
1638,2014-06-27,00:00:00.00,0.0100333,1.49392,0.801
1639,2014-06-28,00:00:00.00,0.0120945,1.39541,0.413
1640,2014-06-29,00:00:00.00,3.3189e-308,1.30766,0.285
1641,2014-06-30,00:00:00.00,3.35145,1.22904,0.225
1642,2014-07-01,00:00:00.00,0.687668,1.15827,0.222
1643,2014-07-02,00:00:00.00,1.95387,1.09426,0.226
1644,2014-07-03,00:00:00.00,0.000136441,1.03613,0.181
1645,2014-07-04,00:00:00.00,0.0399461,0.983126,0.149
1646,2014-07-05,00:00:00.00,0.0213725,0.934636,0.119
1647,2014-07-06,00:00:00.00,0.00473821,0.890126,0.105
1648,2014-07-07,00:00:00.00,5.70433e-308,0.849142,0.096
1649,2014-07-08,00:00:00.00,16.3022,2.17012,0.304
1650,2014-07-09,00:00:00.00,18.5208,4.68814,5.08
1651,2014-07-10,00:00:00.00,0.0164237,4.64713,12.7
1652,2014-07-11,00:00:00.00,0.00894341,3.22504,1.78
1653,2014-07-12,00:00:00.00,0.0105814,2.8565,0.621
1654,2014-07-13,00:00:00.00,2.3e-308,2.55589,0.383
1655,2014-07-14,00:00:00.00,17.3075,4.18258,3.47
1656,2014-07-15,00:00:00.00,0.0547501,4.93053,4.78
1657,2014-07-16,00:00:00.00,0.626956,3.6612,0.805
1658,2014-07-17,00:00:00.00,0.0871761,3.20441,0.406
1659,2014-07-18,00:00:00.00,0.0182927,2.83895,0.265
1660,2014-07-19,00:00:00.00,0.00857151,2.54071,0.205
1661,2014-07-20,00:00:00.00,2.70415,2.29327,0.171
1662,2014-07-21,00:00:00.00,0.457477,2.08509,0.17
1663,2014-07-22,00:00:00.00,0.016052,1.90781,0.151
1664,2014-07-23,00:00:00.00,0.00111917,1.75526,0.129
1665,2014-07-24,00:00:00.00,12.5087,2.5469,1.25
1666,2014-07-25,00:00:00.00,0.00386529,2.88122,0.86
1667,2014-07-26,00:00:00.00,2.85634e-308,2.24519,0.295
1668,2014-07-27,00:00:00.00,0.0174635,2.04548,0.187
1669,2014-07-28,00:00:00.00,8.84687,2.22608,0.184
1670,2014-07-29,00:00:00.00,10.2633,3.04603,1.46
1671,2014-07-30,00:00:00.00,0.0669707,3.24389,0.792
1672,2014-07-31,00:00:00.00,0.586885,2.74098,0.313
1673,2014-08-01,00:00:00.00,0.112724,2.46087,0.212
1674,2014-08-02,00:00:00.00,0.192949,2.22728,0.214
1675,2014-08-03,00:00:00.00,0.0720034,2.02988,0.158
1676,2014-08-04,00:00:00.00,0.15022,1.86113,0.131
1677,2014-08-05,00:00:00.00,0.108158,1.71542,0.12
1678,2014-08-06,00:00:00.00,6.60594,1.7285,0.119
1679,2014-08-07,00:00:00.00,0.000151396,1.74016,0.285
1680,2014-08-08,00:00:00.00,0,1.61063,0.188
1681,2014-08-09,00:00:00.00,0,1.49699,0.126
1682,2014-08-10,00:00:00.00,0,1.3966,0.102
1683,2014-08-11,00:00:00.00,3.61723e-308,1.30735,0.089
1684,2014-08-12,00:00:00.00,12.0998,2.12058,0.129
1685,2014-08-13,00:00:00.00,14.5434,3.90253,1.11
1686,2014-08-14,00:00:00.00,0.712543,4.00417,0.932
1687,2014-08-15,00:00:00.00,0.00443922,2.99977,0.302
1688,2014-08-16,00:00:00.00,0.00356649,2.67362,0.154
1689,2014-08-17,00:00:00.00,0.00466984,2.40488,0.11
1690,2014-08-18,00:00:00.00,0.830032,2.18008,0.09
1691,2014-08-19,00:00:00.00,0.0476191,1.9896,0.079
1692,2014-08-20,00:00:00.00,1.38395,1.82639,0.074
1693,2014-08-21,00:00:00.00,5.68618,1.79656,0.232
1694,2014-08-22,00:00:00.00,1.75564,1.77091,0.338
1695,2014-08-23,00:00:00.00,1.68776,1.63731,2.39
1696,2014-08-24,00:00:00.00,0.0705206,1.52033,0.462
1697,2014-08-25,00:00:00.00,0.00526827,1.41717,0.176
1698,2014-08-26,00:00:00.00,0.000522359,1.3256,0.113
1699,2014-08-27,00:00:00.00,2.35521,1.24383,0.087
1700,2014-08-28,00:00:00.00,0.509932,1.17043,0.084
1701,2014-08-29,00:00:00.00,0.0445815,1.10424,0.076
1702,2014-08-30,00:00:00.00,0.000489313,1.04427,0.057
1703,2014-08-31,00:00:00.00,0.00434436,0.989719,0.052
1704,2014-09-01,00:00:00.00,0.163555,0.939917,0.051
1705,2014-09-02,00:00:00.00,1.98954,0.894293,0.075
1706,2014-09-03,00:00:00.00,42.3729,7.79995,2.37
1707,2014-09-04,00:00:00.00,1.31038,10.6338,8.23
1708,2014-09-05,00:00:00.00,0.0031376,5.94463,1.22
1709,2014-09-06,00:00:00.00,1.47519,4.92076,0.422
1710,2014-09-07,00:00:00.00,10.699,5.11059,0.432
1711,2014-09-08,00:00:00.00,0.0573243,5.24971,0.442
1712,2014-09-09,00:00:00.00,0.050544,4.41618,0.245
1713,2014-09-10,00:00:00.00,0.00983092,3.79025,0.173
1714,2014-09-11,00:00:00.00,38.7942,11.9961,4.37
1715,2014-09-12,00:00:00.00,8.91954,17.3713,30.4
1716,2014-09-13,00:00:00.00,0.34793,12.1934,11.6
1717,2014-09-14,00:00:00.00,4.05942,9.21829,1.88
1718,2014-09-15,00:00:00.00,0.000636859,7.43793,1.21
1719,2014-09-16,00:00:00.00,0.0588146,5.95794,0.746
1720,2014-09-17,00:00:00.00,1.88339,4.9285,0.638
1721,2014-09-18,00:00:00.00,0.000452414,4.17549,0.478
1722,2014-09-19,00:00:00.00,1.51221e-308,3.60347,0.36
1723,2014-09-20,00:00:00.00,1.52745e-308,3.15591,0.289
1724,2014-09-21,00:00:00.00,0,2.79733,0.254
1725,2014-09-22,00:00:00.00,2.94155,2.5311,0.245
1726,2014-09-23,00:00:00.00,0.942579,2.31043,0.241
1727,2014-09-24,00:00:00.00,0,2.09824,0.213
1728,2014-09-25,00:00:00.00,5.76e-308,1.91786,0.186
1729,2014-09-26,00:00:00.00,1.15e-308,1.76287,0.17
1730,2014-09-27,00:00:00.00,0,1.62846,0.163
1731,2014-09-28,00:00:00.00,0.000286192,1.51092,0.154
1732,2014-09-29,00:00:00.00,0.0032665,1.40738,0.155
1733,2014-09-30,00:00:00.00,0.0165149,1.33231,0.158
1734,2014-10-01,00:00:00.00,13.0563,3.03256,0.393
1735,2014-10-02,00:00:00.00,0.00562545,3.53418,0.494
1736,2014-10-03,00:00:00.00,0.0145871,2.23601,0.31
1737,2014-10-04,00:00:00.00,5.20617,2.61188,0.273
1738,2014-10-05,00:00:00.00,7.89709,3.88755,0.718
1739,2014-10-06,00:00:00.00,0.0456558,3.87063,1.05
1740,2014-10-07,00:00:00.00,5.02641,3.56272,0.634
1741,2014-10-08,00:00:00.00,3.94194,4.02821,1.17
1742,2014-10-09,00:00:00.00,0.0104767,3.56594,1.25
1743,2014-10-10,00:00:00.00,0.000797013,3.04338,0.802
1744,2014-10-11,00:00:00.00,0.00291531,2.80075,0.531
1745,2014-10-12,00:00:00.00,0.00411044,2.5915,0.417
1746,2014-10-13,00:00:00.00,0.000786137,2.40933,0.347
1747,2014-10-14,00:00:00.00,8.06969,3.40238,0.408
1748,2014-10-15,00:00:00.00,0.791177,3.68007,1.04
1749,2014-10-16,00:00:00.00,8.56441,4.15769,2.86
1750,2014-10-17,00:00:00.00,0.0851288,4.49022,2.92
1751,2014-10-18,00:00:00.00,0.374027,3.38571,1.35
1752,2014-10-19,00:00:00.00,2.45222,3.29096,1.07
1753,2014-10-20,00:00:00.00,0.14984,3.11678,0.939
1754,2014-10-21,00:00:00.00,0.641643,2.76841,0.781
1755,2014-10-22,00:00:00.00,0.811336,2.56315,0.701
1756,2014-10-23,00:00:00.00,0.131335,2.38428,0.582
1757,2014-10-24,00:00:00.00,0.0781639,2.22711,0.504
1758,2014-10-25,00:00:00.00,0.00905903,2.08802,0.469
1759,2014-10-26,00:00:00.00,0.000117617,1.96411,0.434
1760,2014-10-27,00:00:00.00,0.000421399,1.85308,0.401
1761,2014-10-28,00:00:00.00,0.00688516,1.75308,0.347
1762,2014-10-29,00:00:00.00,0.221805,1.66259,0.324
1763,2014-10-30,00:00:00.00,0.0616435,1.58032,0.319
1764,2014-10-31,00:00:00.00,0.172077,1.50525,0.296
1765,2014-11-01,00:00:00.00,3.78853,1.81808,0.288
1766,2014-11-02,00:00:00.00,3.85626,2.28128,0.329
1767,2014-11-03,00:00:00.00,0.0577457,2.07363,0.308
1768,2014-11-04,00:00:00.00,0.00489864,1.70707,0.288
1769,2014-11-05,00:00:00.00,1.14315,1.62225,0.335
1770,2014-11-06,00:00:00.00,0.95107,1.54486,0.292
1771,2014-11-07,00:00:00.00,7.71899,2.55119,0.303
1772,2014-11-08,00:00:00.00,3.22243,3.21766,0.546
1773,2014-11-09,00:00:00.00,1.42065,2.62642,0.562
1774,2014-11-10,00:00:00.00,0.148649,2.2768,0.47
1775,2014-11-11,00:00:00.00,0.000194982,2.07775,0.399
1776,2014-11-12,00:00:00.00,0.0189671,1.95672,0.358
1777,2014-11-13,00:00:00.00,0.137676,1.84805,0.326
1778,2014-11-14,00:00:00.00,0.0426181,1.74997,0.285
1779,2014-11-15,00:00:00.00,0.0092171,1.66105,0.265
1780,2014-11-16,00:00:00.00,0.00349517,1.58008,0.246
1781,2014-11-17,00:00:00.00,0.317773,1.50607,0.228
1782,2014-11-18,00:00:00.00,5.62189,1.54208,0.21
1783,2014-11-19,00:00:00.00,0.291449,1.5095,0.181
1784,2014-11-20,00:00:00.00,0.927967,1.37566,0.159
1785,2014-11-21,00:00:00.00,0.536829,1.31814,0.146
1786,2014-11-22,00:00:00.00,0.191902,1.26488,0.138
1787,2014-11-23,00:00:00.00,2.71967,1.27438,0.171
1788,2014-11-24,00:00:00.00,4.57206,1.77009,3.64
1789,2014-11-25,00:00:00.00,20.7204,8.0132,23.2
1790,2014-11-26,00:00:00.00,0.048809,10.0037,16.2
1791,2014-11-27,00:00:00.00,0.0214937,5.78417,3.48
1792,2014-11-28,00:00:00.00,0.0824132,5.02591,1.93
1793,2014-11-29,00:00:00.00,0.0433623,4.43233,1.47
1794,2014-11-30,00:00:00.00,0.411495,3.95607,1.18
1795,2014-12-01,00:00:00.00,1.96075,3.80381,1.17
1796,2014-12-02,00:00:00.00,0.532684,3.57355,1.26
1797,2014-12-03,00:00:00.00,0.0117912,3.14239,1.07
1798,2014-12-04,00:00:00.00,0.0067537,2.88333,0.949
1799,2014-12-05,00:00:00.00,0,2.66104,0.764
1800,2014-12-06,00:00:00.00,0.00179758,2.46837,0.659
1801,2014-12-07,00:00:00.00,0.0457456,2.29991,0.658
1802,2014-12-08,00:00:00.00,8.11515e-308,2.15147,0.578
1803,2014-12-09,00:00:00.00,0,2.01976,0.549
1804,2014-12-10,00:00:00.00,0.880914,1.9394,0.582
1805,2014-12-11,00:00:00.00,0.0131485,1.84584,0.539
1806,2014-12-12,00:00:00.00,0.0112708,1.72428,0.473
1807,2014-12-13,00:00:00.00,8.2997e-308,1.6359,0.435
1808,2014-12-14,00:00:00.00,0.00732769,1.55551,0.409
1809,2014-12-15,00:00:00.00,0.0348872,1.4821,0.427
1810,2014-12-16,00:00:00.00,0.0983708,1.41482,0.429
1811,2014-12-17,00:00:00.00,6.02613,2.12434,0.488
1812,2014-12-18,00:00:00.00,2.1042,2.5143,0.755
1813,2014-12-19,00:00:00.00,0.0920591,1.97103,0.81
1814,2014-12-20,00:00:00.00,0.0106662,1.73386,0.653
1815,2014-12-21,00:00:00.00,0.00133059,1.64664,0.559
1816,2014-12-22,00:00:00.00,7.2739e-308,1.56714,0.506
1817,2014-12-23,00:00:00.00,0.00820214,1.4944,0.485
1818,2014-12-24,00:00:00.00,1.37017,1.54183,0.503
1819,2014-12-25,00:00:00.00,6.2847,2.38908,1
1820,2014-12-26,00:00:00.00,9.91483,4.26375,9.21
1821,2014-12-27,00:00:00.00,0.185174,4.20031,2.67
1822,2014-12-28,00:00:00.00,0.0548723,2.9078,1.8
1823,2014-12-29,00:00:00.00,2.31891,2.98432,1.64
1824,2014-12-30,00:00:00.00,0.000962097,2.90089,1.32
1825,2014-12-31,00:00:00.00,0.00022575,2.52901,0.952
