time,date,hour,precip [mm/day],04195820 [m3/s],04195820 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.108396,0.221368,2.2965
2,2010-01-03,00:00:00.00,0.267934,0.440489,3.11485
3,2010-01-04,00:00:00.00,0.0947753,0.436041,2.26535
4,2010-01-05,00:00:00.00,2.22634,0.431683,1.8406
5,2010-01-06,00:00:00.00,0.428861,0.427413,1.41584
6,2010-01-07,00:00:00.00,0.442934,0.423228,1.13267
7,2010-01-08,00:00:00.00,4.86812,0.419125,1.04772
8,2010-01-09,00:00:00.00,2.16944,0.415102,0.99109
9,2010-01-10,00:00:00.00,0.290734,0.411157,0.962773
10,2010-01-11,00:00:00.00,0.154865,0.407288,0.906139
11,2010-01-12,00:00:00.00,1.3182,0.403492,0.877822
12,2010-01-13,00:00:00.00,0.199753,0.399768,0.849505
13,2010-01-14,00:00:00.00,0.0104524,0.396113,0.821189
14,2010-01-15,00:00:00.00,0.0062781,0.392526,0.792872
15,2010-01-16,00:00:00.00,0.0659031,0.389004,0.821189
16,2010-01-17,00:00:00.00,0.00216194,0.385547,0.877822
17,2010-01-18,00:00:00.00,0.138682,0.382152,0.99109
18,2010-01-19,00:00:00.00,0.0286986,0.378817,1.10436
19,2010-01-20,00:00:00.00,0.0248249,0.375542,1.30257
20,2010-01-21,00:00:00.00,0.0423579,0.372323,1.69901
21,2010-01-22,00:00:00.00,0.0690789,0.369161,1.81228
22,2010-01-23,00:00:00.00,0.552825,0.366054,1.72733
23,2010-01-24,00:00:00.00,0.0523109,0.644262,1.52911
24,2010-01-25,00:00:00.00,8.72492,2.66793,1.67069
25,2010-01-26,00:00:00.00,1.2125,5.6139,21.5208
26,2010-01-27,00:00:00.00,1.14152,4.83382,30.8654
27,2010-01-28,00:00:00.00,0.0546038,2.53935,13.762
28,2010-01-29,00:00:00.00,0.797004,2.19557,7.07921
29,2010-01-30,00:00:00.00,0.0215281,2.13448,4.81386
30,2010-01-31,00:00:00.00,0.0572334,2.07688,3.68119
31,2010-02-01,00:00:00.00,0.00862537,2.02248,3.11485
32,2010-02-02,00:00:00.00,0.00374607,1.97102,2.26535
33,2010-02-03,00:00:00.00,0.426344,1.92226,1.92555
34,2010-02-04,00:00:00.00,0.39831,1.87601,1.64238
35,2010-02-05,00:00:00.00,0.0228107,1.83205,1.44416
36,2010-02-06,00:00:00.00,0.790508,1.79024,1.33089
37,2010-02-07,00:00:00.00,4.51486,1.75041,1.24594
38,2010-02-08,00:00:00.00,0.144595,1.71242,1.35921
39,2010-02-09,00:00:00.00,0.0335085,1.67614,1.24594
40,2010-02-10,00:00:00.00,10.8954,1.64146,1.18931
41,2010-02-11,00:00:00.00,5.02926,1.60828,1.10436
42,2010-02-12,00:00:00.00,0.104197,1.57649,1.07604
43,2010-02-13,00:00:00.00,0.292308,1.54601,1.01941
44,2010-02-14,00:00:00.00,0.261504,1.51676,0.962773
45,2010-02-15,00:00:00.00,0.233962,1.48866,0.934456
46,2010-02-16,00:00:00.00,0.180019,1.46164,0.877822
47,2010-02-17,00:00:00.00,1.27279,1.43564,0.849505
48,2010-02-18,00:00:00.00,0.36687,1.41061,0.821189
49,2010-02-19,00:00:00.00,0.113653,1.38648,0.877822
50,2010-02-20,00:00:00.00,0.000499451,1.36321,0.906139
51,2010-02-21,00:00:00.00,3.1427e-308,1.34075,0.962773
52,2010-02-22,00:00:00.00,0.0716916,1.31905,1.04772
53,2010-02-23,00:00:00.00,10.1094,1.49799,1.92555
54,2010-02-24,00:00:00.00,0.196492,2.63928,2.91664
55,2010-02-25,00:00:00.00,0.775005,2.82414,5.80495
56,2010-02-26,00:00:00.00,1.13579,2.0318,9.11802
57,2010-02-27,00:00:00.00,4.32411,1.98212,9.20298
58,2010-02-28,00:00:00.00,3.05809,1.93496,7.98535
59,2010-03-01,00:00:00.00,0.407366,1.89014,6.73941
60,2010-03-02,00:00:00.00,0.0577698,1.84747,6.03149
61,2010-03-03,00:00:00.00,0.129061,1.8068,9.79763
62,2010-03-04,00:00:00.00,0.0239907,1.768,14.1584
63,2010-03-05,00:00:00.00,0.00242934,1.73093,15.6592
64,2010-03-06,00:00:00.00,0.0145857,1.69548,18.1511
65,2010-03-07,00:00:00.00,0.000315378,1.66154,21.2376
66,2010-03-08,00:00:00.00,4.63159e-308,1.62901,30.0159
67,2010-03-09,00:00:00.00,0.038626,4.25483,47.5723
68,2010-03-10,00:00:00.00,7.0215e-308,21.1338,65.9782
69,2010-03-11,00:00:00.00,1.1936,40.9066,73.3406
70,2010-03-12,00:00:00.00,0.0856511,37.4661,73.0575
71,2010-03-13,00:00:00.00,3.35402,25.7254,56.3505
72,2010-03-14,00:00:00.00,9.23487,24.4515,45.8733
73,2010-03-15,00:00:00.00,3.73413,29.8034,88.3486
74,2010-03-16,00:00:00.00,0.394777,30.738,80.9862
75,2010-03-17,00:00:00.00,0.000330959,24.7238,41.0594
76,2010-03-18,00:00:00.00,0,19.6433,23.8711
77,2010-03-19,00:00:00.00,0,16.2678,15.9707
78,2010-03-20,00:00:00.00,0,13.874,11.7798
79,2010-03-21,00:00:00.00,0.0187668,12.0943,9.14634
80,2010-03-22,00:00:00.00,0.0783287,10.7229,6.76773
81,2010-03-23,00:00:00.00,7.22769,10.8544,5.49347
82,2010-03-24,00:00:00.00,0.481856,13.7229,7.61723
83,2010-03-25,00:00:00.00,0.000216827,14.307,12.9974
84,2010-03-26,00:00:00.00,16.5111,16.5744,9.79763
85,2010-03-27,00:00:00.00,0.441917,31.4545,12.9974
86,2010-03-28,00:00:00.00,7.29463e-308,34.9894,16.2256
87,2010-03-29,00:00:00.00,12.1613,29.2349,12.7992
88,2010-03-30,00:00:00.00,4.93608,38.9428,68.8099
89,2010-03-31,00:00:00.00,0.0651284,42.2821,76.4555
90,2010-04-01,00:00:00.00,0,32.5974,33.4139
91,2010-04-02,00:00:00.00,0,24.53,19.1988
92,2010-04-03,00:00:00.00,0,19.6154,13.0824
93,2010-04-04,00:00:00.00,0.0208992,16.3276,9.741
94,2010-04-05,00:00:00.00,0.00245153,13.9839,7.36238
95,2010-04-06,00:00:00.00,0.292254,12.2342,5.74832
96,2010-04-07,00:00:00.00,0.190195,10.881,4.89881
97,2010-04-08,00:00:00.00,7.30335,10.6937,4.72891
98,2010-04-09,00:00:00.00,27.1635,24.1647,42.7584
99,2010-04-10,00:00:00.00,0.130572,63.4412,93.7288
100,2010-04-11,00:00:00.00,5.85703e-308,68.2733,39.6436
101,2010-04-12,00:00:00.00,0.0159899,39.6327,19.3404
102,2010-04-13,00:00:00.00,0.0323851,28.4603,12.601
103,2010-04-14,00:00:00.00,0.534362,22.1271,9.51446
104,2010-04-15,00:00:00.00,0,18.0771,7.5606
105,2010-04-16,00:00:00.00,0,15.2786,6.39961
106,2010-04-17,00:00:00.00,1.7465,13.2363,5.74832
107,2010-04-18,00:00:00.00,0.0230185,11.6842,5.35188
108,2010-04-19,00:00:00.00,0.00729921,10.4667,4.81386
109,2010-04-20,00:00:00.00,0.00051961,9.48725,4.13426
110,2010-04-21,00:00:00.00,0,8.68278,3.79446
111,2010-04-22,00:00:00.00,1.863e-308,8.01047,3.76614
112,2010-04-23,00:00:00.00,0.0108836,7.44028,3.68119
113,2010-04-24,00:00:00.00,0.0425769,6.95057,3.73782
114,2010-04-25,00:00:00.00,9.98689,7.72889,3.79446
115,2010-04-26,00:00:00.00,23.1173,20.8133,6.25802
116,2010-04-27,00:00:00.00,18.5453,65.1576,76.1723
117,2010-04-28,00:00:00.00,0.00953274,98.5851,119.214
118,2010-04-29,00:00:00.00,0.00408494,75.9354,53.2357
119,2010-04-30,00:00:00.00,0.00075704,43.5418,22.6535
120,2010-05-01,00:00:00.00,0.000148193,30.5242,15.5743
121,2010-05-02,00:00:00.00,0.849739,23.4137,11.3551
122,2010-05-03,00:00:00.00,7.54459,20.4221,9.57109
123,2010-05-04,00:00:00.00,4.0232,20.9575,9.20298
124,2010-05-05,00:00:00.00,3.29379,20.1207,9.11802
125,2010-05-06,00:00:00.00,0.156236,16.9938,7.95703
126,2010-05-07,00:00:00.00,0.333196,14.508,6.93763
127,2010-05-08,00:00:00.00,2.73478,12.6646,6.0598
128,2010-05-09,00:00:00.00,3.50369,11.3915,10.9586
129,2010-05-10,00:00:00.00,0.0793948,10.6042,15.3477
130,2010-05-11,00:00:00.00,0.0307463,9.82215,9.93921
131,2010-05-12,00:00:00.00,23.2265,15.6249,9.00476
132,2010-05-13,00:00:00.00,3.53355,41.1142,47.8555
133,2010-05-14,00:00:00.00,6.7573,50.4498,53.802
134,2010-05-15,00:00:00.00,8.83562,41.3688,84.3842
135,2010-05-16,00:00:00.00,0.000257411,40.887,123.461
136,2010-05-17,00:00:00.00,2.47202e-308,34.1076,54.3683
137,2010-05-18,00:00:00.00,15.7597,31.9796,26.7877
138,2010-05-19,00:00:00.00,4.66846,45.5853,101.374
139,2010-05-20,00:00:00.00,0.429174,47.1801,137.903
140,2010-05-21,00:00:00.00,0.236037,33.3,62.8634
141,2010-05-22,00:00:00.00,5.92618,25.9055,27.524
142,2010-05-23,00:00:00.00,3.40109,22.7968,18.7741
143,2010-05-24,00:00:00.00,0.15433,19.8815,16.3955
144,2010-05-25,00:00:00.00,0.0154866,16.556,12.8275
145,2010-05-26,00:00:00.00,0.0896963,14.1875,10.0525
146,2010-05-27,00:00:00.00,0.000147508,12.4201,8.09862
147,2010-05-28,00:00:00.00,1.94109,11.0533,6.82436
148,2010-05-29,00:00:00.00,0.580456,9.96638,13.5071
149,2010-05-30,00:00:00.00,0.123437,9.08205,26.2497
150,2010-05-31,00:00:00.00,5.831e-308,8.34883,14.5832
151,2010-06-01,00:00:00.00,36.8593,20.1081,8.43842
152,2010-06-02,00:00:00.00,6.56488,73.7048,63.7129
153,2010-06-03,00:00:00.00,2.77265,87.9338,111.852
154,2010-06-04,00:00:00.00,0.375171,49.7204,49.2713
155,2010-06-05,00:00:00.00,4.36957,33.492,23.1915
156,2010-06-06,00:00:00.00,6.81163,26.2647,12.516
157,2010-06-07,00:00:00.00,8.41208,25.7387,31.998
158,2010-06-08,00:00:00.00,0.0882136,27.5389,37.9446
159,2010-06-09,00:00:00.00,0.0600649,24.8994,13.4788
160,2010-06-10,00:00:00.00,9.74944,22.2159,8.4101
161,2010-06-11,00:00:00.00,0.0505429,24.4466,35.3961
162,2010-06-12,00:00:00.00,2.59564,23.5513,23.6729
163,2010-06-13,00:00:00.00,1.52397,18.9741,10.4489
164,2010-06-14,00:00:00.00,21.0599,22.7338,10.9869
165,2010-06-15,00:00:00.00,4.40402,43.1883,16.0273
166,2010-06-16,00:00:00.00,0.984646,46.7234,10.7038
167,2010-06-17,00:00:00.00,0.150808,30.8149,6.62614
168,2010-06-18,00:00:00.00,0.000755133,23.545,4.75723
169,2010-06-19,00:00:00.00,0,19.0188,3.62456
170,2010-06-20,00:00:00.00,1.68489,15.9466,3.00159
171,2010-06-21,00:00:00.00,0.0113263,13.7336,2.60798
172,2010-06-22,00:00:00.00,0.0576631,12.0681,2.35879
173,2010-06-23,00:00:00.00,7.51666,11.4822,2.02182
174,2010-06-24,00:00:00.00,2.79632,12.1919,1.76697
175,2010-06-25,00:00:00.00,9.12891,13.1978,1.88024
176,2010-06-26,00:00:00.00,0.00259356,14.9587,7.07921
177,2010-06-27,00:00:00.00,0.80434,15.0004,3.96436
178,2010-06-28,00:00:00.00,11.6052,14.824,2.54852
179,2010-06-29,00:00:00.00,8.63747,20.9751,8.49505
180,2010-06-30,00:00:00.00,0.0339184,25.421,22.6535
181,2010-07-01,00:00:00.00,0,22.2955,11.4966
182,2010-07-02,00:00:00.00,0,18.0976,4.78555
183,2010-07-03,00:00:00.00,8.38386e-308,15.2389,2.97327
184,2010-07-04,00:00:00.00,0.180911,13.1609,2.12376
185,2010-07-05,00:00:00.00,0.00202634,11.5868,1.60273
186,2010-07-06,00:00:00.00,0.00069756,10.3555,1.31956
187,2010-07-07,00:00:00.00,0.000790014,9.36727,1.07604
188,2010-07-08,00:00:00.00,0,8.55734,0.923129
189,2010-07-09,00:00:00.00,4.18027,7.88182,0.795703
190,2010-07-10,00:00:00.00,11.9009,8.7051,0.976931
191,2010-07-11,00:00:00.00,0.456979,13.4199,7.19248
192,2010-07-12,00:00:00.00,0.337808,14.8056,11.9214
193,2010-07-13,00:00:00.00,0.838286,11.87,5.0404
194,2010-07-14,00:00:00.00,1.06068,10.5504,2.71842
195,2010-07-15,00:00:00.00,0.267446,9.50004,1.8236
196,2010-07-16,00:00:00.00,0.00161786,8.64514,1.34505
197,2010-07-17,00:00:00.00,0.382236,7.93636,1.00525
198,2010-07-18,00:00:00.00,0.0471937,7.33954,0.792872
199,2010-07-19,00:00:00.00,2.51751,6.83027,0.705089
200,2010-07-20,00:00:00.00,0.860343,6.39069,0.699426
201,2010-07-21,00:00:00.00,0.058368,6.00741,0.597485
202,2010-07-22,00:00:00.00,0.0348177,5.67024,0.532357
203,2010-07-23,00:00:00.00,3.30223,5.37128,0.603149
204,2010-07-24,00:00:00.00,0.766333,5.10432,3.48297
205,2010-07-25,00:00:00.00,12.2162,5.81569,2.7524
206,2010-07-26,00:00:00.00,5.18672,9.97301,2.88832
207,2010-07-27,00:00:00.00,0.096119,11.6046,3.34139
208,2010-07-28,00:00:00.00,0,9.43618,2.15774
209,2010-07-29,00:00:00.00,1.03358,8.56227,1.67069
210,2010-07-30,00:00:00.00,2.24779,7.84024,1.28275
211,2010-07-31,00:00:00.00,0.00220638,7.23417,1.1978
212,2010-08-01,00:00:00.00,0.0865565,6.71848,1.05055
213,2010-08-02,00:00:00.00,0.00336304,6.27451,0.821189
214,2010-08-03,00:00:00.00,7.5388e-308,5.88835,0.702258
215,2010-08-04,00:00:00.00,1.74213,5.5494,0.603149
216,2010-08-05,00:00:00.00,1.79636,5.24951,0.552179
217,2010-08-06,00:00:00.00,9.81927,5.67814,0.518198
218,2010-08-07,00:00:00.00,0.0653749,8.26335,0.580495
219,2010-08-08,00:00:00.00,0.00245007,9.04211,0.942951
220,2010-08-09,00:00:00.00,0.00168646,7.49959,0.849505
221,2010-08-10,00:00:00.00,0.172862,6.93397,0.753228
222,2010-08-11,00:00:00.00,0.0876209,6.45062,0.679604
223,2010-08-12,00:00:00.00,7.87957,6.5285,0.792872
224,2010-08-13,00:00:00.00,7.08706,8.47298,0.750396
225,2010-08-14,00:00:00.00,0.00627335,10.3439,0.639961
226,2010-08-15,00:00:00.00,0.0790781,9.83921,0.628634
227,2010-08-16,00:00:00.00,2.51436,8.69202,1.01657
228,2010-08-17,00:00:00.00,0.199893,7.93337,1.144
229,2010-08-18,00:00:00.00,0,7.29961,0.716416
230,2010-08-19,00:00:00.00,1.425e-308,6.7626,0.574832
231,2010-08-20,00:00:00.00,0.000157711,6.30194,0.47006
232,2010-08-21,00:00:00.00,0.010363,5.90259,0.390772
233,2010-08-22,00:00:00.00,9.21144,6.25808,0.373782
234,2010-08-23,00:00:00.00,0.872116,8.61772,0.48705
235,2010-08-24,00:00:00.00,0.182967,9.30124,0.569169
236,2010-08-25,00:00:00.00,0.56902,7.82965,0.645624
237,2010-08-26,00:00:00.00,0.00635306,7.20855,0.832515
238,2010-08-27,00:00:00.00,6.32283e-308,6.68163,0.676773
239,2010-08-28,00:00:00.00,0,6.22918,0.53802
240,2010-08-29,00:00:00.00,0,5.83655,0.458733
241,2010-08-30,00:00:00.00,1.326e-308,5.49269,0.365287
242,2010-08-31,00:00:00.00,0.03515,5.18908,0.288832
243,2010-09-01,00:00:00.00,0.0716996,4.91908,0.239277
244,2010-09-02,00:00:00.00,0.00251306,4.67741,0.199351
245,2010-09-03,00:00:00.00,1.21372,4.4598,0.186891
246,2010-09-04,00:00:00.00,2.15061,4.26281,0.221721
247,2010-09-05,00:00:00.00,0.616149,4.08362,0.202182
248,2010-09-06,00:00:00.00,0.0041212,3.91988,0.154044
249,2010-09-07,00:00:00.00,0.132789,3.76965,0.152911
250,2010-09-08,00:00:00.00,0.0429304,3.6313,0.152911
251,2010-09-09,00:00:00.00,0.000458133,3.50342,0.128275
252,2010-09-10,00:00:00.00,0.000283579,3.38483,0.0996753
253,2010-09-11,00:00:00.00,0.00175314,3.27453,0.0874991
254,2010-09-12,00:00:00.00,4.84281,3.33442,0.0940119
255,2010-09-13,00:00:00.00,0.405926,3.8016,0.188024
256,2010-09-14,00:00:00.00,0.199808,3.9444,0.237012
257,2010-09-15,00:00:00.00,0.0281511,3.66295,0.22965
258,2010-09-16,00:00:00.00,0.0101015,3.52809,0.19482
259,2010-09-17,00:00:00.00,11.8652,4.43318,0.230216
260,2010-09-18,00:00:00.00,2.23568,8.70328,0.382277
261,2010-09-19,00:00:00.00,0.0253832,9.87576,0.334139
262,2010-09-20,00:00:00.00,0.0585835,7.43433,0.563505
263,2010-09-21,00:00:00.00,0.031978,6.85508,0.509703
264,2010-09-22,00:00:00.00,0.00253514,6.36173,0.387941
265,2010-09-23,00:00:00.00,0.754924,5.93674,0.331307
266,2010-09-24,00:00:00.00,0.258251,5.56698,0.288832
267,2010-09-25,00:00:00.00,0.0127514,5.24245,0.255984
268,2010-09-26,00:00:00.00,0.000996152,4.95537,0.248339
269,2010-09-27,00:00:00.00,0.00342104,4.69965,0.273258
270,2010-09-28,00:00:00.00,2.10391,4.47041,0.25202
271,2010-09-29,00:00:00.00,17.3288,6.85056,0.472891
272,2010-09-30,00:00:00.00,0.917259,17.1139,0.696594
273,2010-10-01,00:00:00.00,5.334e-308,20.1709,0.886317
274,2010-10-02,00:00:00.00,0.0511432,14.3302,0.9741
275,2010-10-03,00:00:00.00,5.48691,13.2428,0.713585
276,2010-10-04,00:00:00.00,3.54728,14.3901,0.925961
277,2010-10-05,00:00:00.00,0.349424,15.1662,0.764555
278,2010-10-06,00:00:00.00,0.0219014,13.7987,0.600317
279,2010-10-07,00:00:00.00,0.00227796,11.9845,0.560674
280,2010-10-08,00:00:00.00,0.000932873,10.5915,0.557842
281,2010-10-09,00:00:00.00,0,9.4906,0.472891
282,2010-10-10,00:00:00.00,0,8.60006,0.427584
283,2010-10-11,00:00:00.00,0.000145737,7.8657,0.379446
284,2010-10-12,00:00:00.00,0.00667026,7.2503,0.356792
285,2010-10-13,00:00:00.00,0.0506095,6.72747,0.325644
286,2010-10-14,00:00:00.00,0.0161884,6.27798,0.328475
287,2010-10-15,00:00:00.00,9.4733,7.06751,0.481386
288,2010-10-16,00:00:00.00,0.155413,11.5169,0.509703
289,2010-10-17,00:00:00.00,0.00132863,12.8916,0.625802
290,2010-10-18,00:00:00.00,1.2688e-308,10.2421,0.639961
291,2010-10-19,00:00:00.00,0.0938746,9.20707,0.654119
292,2010-10-20,00:00:00.00,0.0221459,8.36514,0.566337
293,2010-10-21,00:00:00.00,0.00656929,7.66766,0.489881
294,2010-10-22,00:00:00.00,0.330442,7.08088,0.444574
295,2010-10-23,00:00:00.00,0.0898868,6.58067,0.438911
296,2010-10-24,00:00:00.00,0.0171503,6.14935,0.481386
297,2010-10-25,00:00:00.00,1.52831,5.7737,0.498376
298,2010-10-26,00:00:00.00,1.82066,5.44363,0.523862
299,2010-10-27,00:00:00.00,10.4152,6.36775,0.637129
300,2010-10-28,00:00:00.00,0.163248,11.3092,0.679604
301,2010-10-29,00:00:00.00,0.0707896,12.8665,0.637129
302,2010-10-30,00:00:00.00,0.215135,10.011,1.03356
303,2010-10-31,00:00:00.00,0.0908309,9.01545,1.11002
304,2010-11-01,00:00:00.00,0.00840412,8.20293,0.82402
305,2010-11-02,00:00:00.00,0.00273487,7.52795,0.72208
306,2010-11-03,00:00:00.00,0.00147958,6.95876,0.603149
307,2010-11-04,00:00:00.00,0.227152,6.47259,0.526693
308,2010-11-05,00:00:00.00,0.750077,6.05266,0.557842
309,2010-11-06,00:00:00.00,0.16387,5.68638,0.574832
310,2010-11-07,00:00:00.00,0.0320244,5.36414,0.603149
311,2010-11-08,00:00:00.00,0,5.07845,0.631466
312,2010-11-09,00:00:00.00,0,4.82341,0.654119
313,2010-11-10,00:00:00.00,0,4.59433,0.617307
314,2010-11-11,00:00:00.00,0,4.38739,0.577664
315,2010-11-12,00:00:00.00,0.0234163,4.19951,0.574832
316,2010-11-13,00:00:00.00,0.102567,4.02814,0.549347
317,2010-11-14,00:00:00.00,0.146173,3.87114,0.569169
318,2010-11-15,00:00:00.00,0.476919,3.72676,0.645624
319,2010-11-16,00:00:00.00,0.000169913,3.5935,0.659782
320,2010-11-17,00:00:00.00,9.11064,4.38863,0.693763
321,2010-11-18,00:00:00.00,15.5076,12.4868,1.07887
322,2010-11-19,00:00:00.00,0.163939,27.2149,1.69618
323,2010-11-20,00:00:00.00,0.055082,28.311,2.80054
324,2010-11-21,00:00:00.00,0.00539657,19.852,1.80945
325,2010-11-22,00:00:00.00,0.0958661,16.3609,1.24311
326,2010-11-23,00:00:00.00,4.14912,14.6805,1.06755
327,2010-11-24,00:00:00.00,6.48752,16.449,0.985426
328,2010-11-25,00:00:00.00,0.0744215,20.2366,0.855169
329,2010-11-26,00:00:00.00,33.6407,38.2936,2.06147
330,2010-11-27,00:00:00.00,9.91284,100.261,6.59783
331,2010-11-28,00:00:00.00,0.0361344,105.913,13.9319
332,2010-11-29,00:00:00.00,0.0107972,53.4366,7.16416
333,2010-11-30,00:00:00.00,0.0413531,35.1851,3.56792
334,2010-12-01,00:00:00.00,21.2286,45.2023,2.91664
335,2010-12-02,00:00:00.00,1.4072,99.2053,4.50238
336,2010-12-03,00:00:00.00,0.0347451,99.3898,7.47565
337,2010-12-04,00:00:00.00,0.0532297,50.2947,4.13426
338,2010-12-05,00:00:00.00,0.117232,33.8585,2.71842
339,2010-12-06,00:00:00.00,0.0968881,25.4157,1.81228
340,2010-12-07,00:00:00.00,0.0269727,20.3142,1.30257
341,2010-12-08,00:00:00.00,0.0491575,16.9176,0.99109
342,2010-12-09,00:00:00.00,0.506279,14.5033,1.24594
343,2010-12-10,00:00:00.00,0.191734,12.7039,0.849505
344,2010-12-11,00:00:00.00,2.17515,11.3406,0.764555
345,2010-12-12,00:00:00.00,0.128752,10.2972,0.679604
346,2010-12-13,00:00:00.00,23.5098,14.1174,0.849505
347,2010-12-14,00:00:00.00,2.36474,31.1038,1.64238
348,2010-12-15,00:00:00.00,0.0821076,35.7061,2.38145
349,2010-12-16,00:00:00.00,0.164976,24.6205,3.48297
350,2010-12-17,00:00:00.00,0.0788782,19.7023,2.57683
351,2010-12-18,00:00:00.00,0.357204,16.4113,1.98218
352,2010-12-19,00:00:00.00,0.0436278,14.0648,1.50079
353,2010-12-20,00:00:00.00,0.167965,12.3123,1.47248
354,2010-12-21,00:00:00.00,0.244099,10.9566,1.33089
355,2010-12-22,00:00:00.00,0.035936,9.87805,1.18931
356,2010-12-23,00:00:00.00,0.627872,9.00036,1.16099
357,2010-12-24,00:00:00.00,0.0468894,8.2726,1.16099
358,2010-12-25,00:00:00.00,0.0331555,7.65952,1.10436
359,2010-12-26,00:00:00.00,0.181326,7.13603,1.04772
360,2010-12-27,00:00:00.00,0.509901,6.68377,0.962773
361,2010-12-28,00:00:00.00,0.125071,6.28904,0.849505
362,2010-12-29,00:00:00.00,0.0210475,5.94142,0.821189
363,2010-12-30,00:00:00.00,0.000268449,5.63284,0.821189
364,2010-12-31,00:00:00.00,0.749279,5.35695,0.849505
365,2011-01-01,00:00:00.00,0.74803,8.68411,1.47248
366,2011-01-02,00:00:00.00,8.02647,26.7423,9.85426
367,2011-01-03,00:00:00.00,0.0765915,40.2811,41.9089
